occid,catalognumber,family,sciname,cleanedname,eventdate,island,locality,decimalLatitude,decimallongitude,coordinateUncertaintyInMeters
158362,59379,Amastridae,Amastra,Amastra spirizona,1922-08-23,Oahu,Waianae Mts.; Kupehau (=S. Palawai); at bottom 2nd valley E. of Green peak,21.41013333,-158.0893333,
158363,59380,Amastridae,Amastra,Amastra spirizona,1922-08-23,Oahu,Waianae Mts.; Kupehau (=S. Palawai); at bottom 2nd valley E. of Green peak,21.41013333,-158.0893333,
158364,59381,Amastridae,Amastra,Amastra spirizona,1922-08-23,Oahu,Waianae Mts.; Kupehau (=S. Palawai); at bottom 2nd valley E. of Green peak,21.41013333,-158.0893333,
158365,59382,Amastridae,Amastra,Amastra spirizona,1922-08-23,Oahu,Waianae Mts.; Kupehau (=S. Palawai); at bottom 2nd valley E. of Green peak,21.41013333,-158.0893333,
158366,59383,Amastridae,Amastra,Amastra spirizona,1922-08-23,Oahu,Waianae Mts.; Kupehau (=S. Palawai); at bottom 2nd valley E. of Green peak,21.41013333,-158.0893333,
165494,79678,Amastridae,Amastra,Amastra spirizona,1925-05-07,Oahu,"Kaala, near; on spur above Waianae village",21.485183,-158.153149,2251
32372,122010,Amastridae,Amastra,Amastra spirizona,1926-01-24,Oahu,North>Central Poamoho; Loc. 292 = Loc. #2,21.53082,-157.967764,50
33502,123117,Amastridae,Amastra crassilabrum,Amastra spirizona,1926-12-31,Oahu,"Waianae Mountains; Haleauau; Loc. W320C-2 - ""South fork, Haleauaua Valley""",21.507207,-158.113827,1926
6659,89464,Amastridae,Amastra spiriona,Amastra spirizona,1928-05-27,Oahu,"Waianae Mts.; Haleanau; central branch (with stream), along old fire break trail",21.505,-158.101019,2396
32706,122344,Amastridae,Amastra turritella,Amastra spirizona,1929-06-07,Oahu,"North Helemano>Opaeula; ""Loc. 339 = ""South Opaeula Ridge, Loc. #7. Where 1st clump of Loulu is on trail-also on Kahuku slope.""",21.553063,-157.95357,50
32641,122279,Amastridae,Amastra turritella,Amastra spirizona,1929-07-04,Oahu,"Kawaihalona>Opaeula; Loc. 330-331; ""South Opaeula Ridge Loc. #1 North or West slope; above Opaeula Stream, turn off ridge just mauka of endo of 1st long flat mauka of Trig sta.",21.554782,-157.978061,75
9757,93279,Amastridae,Amastra,Amastra spirizona,1929-07-04,Oahu,Opaeula; South Opaeula; On south slope of Opaeula gulch 100' [plus or minus]; above stream bed opposite a point at mauka end of large trig. stream; Loc. #1,21.569125,-158.050861,5340
17744,105814,Amastridae,Amastra cylindrica,Amastra spirizona,1931-08-12,Oahu,Waianae Mts.; Nanakuli (head of); small valley; side of foot of Cathedral Rock; Loc. = W2-2; Colony C,21.409364,-158.100752,50
17611,105681,Amastridae,Amastra,Amastra spirizona,1931-08-12,Oahu,Waianae Mts.; Nanakuli (head of); 100 feet below ridge; Loc. W2-4,21.410026,-158.103456,1336
18086,106156,Amastridae,Amastra cylindrica,Amastra spirizona,1931-08-13,Oahu,Waianae Mountains; Colony F & G; Loc. W450 B-4 & 5,21.413394,-158.09972,78
24414,113284,Amastridae,Amastra,Amastra spirizona,1932-06-04,Oahu,Waianae Mountains; Central Valley; on East slope of Kalena fire break trail up several hundred feet into valley; Loc. I=Loc. W 330-2,21.476716,-158.115696,356
32745,122383,Amastridae,Amastra turritella,Amastra spirizona,1932-10-16,Oahu,"Waialua; Opaeula>South Helemano; Loc. 335 = ""Opaeula>Paalaa, below ridge on Opaeula side",21.55375,-157.973212,50
32502,122140,Amastridae,Amastra turritella,Amastra spirizona,1932-11-06,Oahu,"South>North Helemano; Loc. 313; ""Helemano>Paaloa"", mauka",21.543026,-157.970514,148
39110,128616,Amastridae,Amastra,Amastra spirizona,1933-03-12,Oahu,Waianae Mountains; Waianae Valley; Niolopua Stream; Base of cliff; Loc. 3; North Valley 3 a>b =Loc. W23-2,21.486295,-158.135202,50
39097,128603,Amastridae,Amastra,Amastra spirizona,1933-03-12,Oahu,"Waianae Mountains; Waianae Valley; Niolopua Stream; Loc. 2, North Valley #1 = Loc. W23-1",21.488533,-158.137006,50
28377,117737,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai>Niolopua; Loc. 3=Loc. W24-1,21.4838472,-158.1411889,
28378,117738,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai>Niolopua; Loc. 3=Loc. W24-1,21.4838472,-158.1411889,
28379,117739,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai>Niolopua; Loc. 3=Loc. W24-1,21.4838472,-158.1411889,
28380,117740,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai>Niolopua; Loc. 3=Loc. W24-1,21.4838472,-158.1411889,
28397,117757,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai>Niolopua; down Kanewai slope to bed of stream Loc. 4 = Loc. W24-2,21.4838472,-158.1411889,
28409,117769,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai Stream; bed of 1st stream Northwest of Loc. 3,21.4838472,-158.1411889,
28454,117814,,Mollusca,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai Stream; Loc. 8=W24-6; on slope near stream bed in second gulch Northwest of Loc. 3; approximate loc. On map,21.4838472,-158.1411889,
28466,117826,,Mollusca,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai; Loc. 9=Loc. W24-7; collected shells along way,21.487542,-158.140501,75
28355,117715,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,"Waianae Mountains; Waianae Kai; Kanewai Stream; along stream which crosses the trail after on leaves the house, goes Northeast; Loc. W24-8",21.487761,-158.142712,50
28356,117716,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,"Waianae Mountains; Waianae Kai; Kanewai Stream; along stream which crosses the trail after on leaves the house, goes Northeast; Loc. W24-8",21.487761,-158.142712,50
28369,117729,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai Stream; 1st valley which crosses trail above loc. W24-8; Loc. W24-9,21.488225,-158.142709,50
28424,117784,Amastridae,Amastra,Amastra spirizona,1933-06-06,Oahu,Waianae Mountains; Waianae Kai; Kanewai Stream; South slope of 1st ridge Northwest of Loc. 3; also on top of ridge Loc. 6=Loc. W24-4,21.489343,-158.13897,50
28286,117646,Amastridae,Amastra,Amastra spirizona,1933-06-30,Oahu,Waianae Mountains; Waianae Kai; Hiu; Loc. W26-3; Bed of stream but mostly on West Bank,21.49215,-158.154143,1008
28346,117706,Amastridae,Amastra,Amastra spirizona,1933-06-30,Oahu,Waianae Mountains; Waianae Kai; Kumaipo Stream; below waterfall; Loc. W27-3,21.495934,-158.150113,50
28338,117698,Amastridae,Amastra,Amastra spirizona,1933-06-30,Oahu,Waianae Mountains; Waianae Kai; Kumaipo Stream; above 1st waterfall; Loc. W27-2,21.496328,-158.149761,50
28340,117700,Amastridae,Amastra,Amastra spirizona,1933-06-30,Oahu,Waianae Mountains; Waianae Kai; Kumaipo Stream; above 1st waterfall; Loc. W27-2,21.496328,-158.149761,50
38834,128340,Amastridae,Amastra,Amastra spirizona,1933-07-30,Oahu,North>South Helamano; Loc. 312 a; #6,21.543252,-157.975562,50
35914,125463,Amastridae,Amastra,Amastra spirizona,1934-01-07,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 5 = W410 D-6,21.440833,-158.096166,50
36725,126274,Amastridae,Amastra,Amastra spirizona,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400 A-10,21.452138,-158.094508,75
36791,126340,Amastridae,Amastra,Amastra spirizona,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 A-9,21.452248,-158.093676,50
36896,126422,Amastridae,Amastra,Amastra spirizona,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 5 = W400 A-12,21.452944,-158.094767,50
35697,125269,Amastridae,Amastra,Amastra spirizona,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 3 = W410 C-6,21.441968,-158.09615,50
35669,125241,Amastridae,Amastra,Amastra spirizona,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 2 = W410 C-7,21.442319,-158.093675,50
35611,125183,Amastridae,Amastra,Amastra spirizona,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 5 = W410A-3,21.446345,-158.095846,50
35612,125184,Amastridae,Amastra,Amastra spirizona,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 5 = W410A-3,21.446345,-158.095846,50
37813,127339,Amastridae,Amastra,Amastra spirizona,1934-03-30,Oahu,Waianae Mountains; Palawai; Loc. 2 = W450-2,21.417842,-158.092428,50
38146,127649,Amastridae,Amastra spirizpna,Amastra spirizona,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 1 = W151 B-1; See map,21.410566,-158.085228,50
38200,127703,Amastridae,Amastra spirzona,Amastra spirizona,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 6 = W450 A-2 = W453 A-1,21.414988,-158.096233,50
38201,127704,Amastridae,Amastra spirzona,Amastra spirizona,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 6 = W450 A-2 = W453 A-1,21.414988,-158.096233,50
38202,127705,Amastridae,Amastra spirzona,Amastra spirizona,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 6 = W450 A-2 = W453 A-1,21.414988,-158.096233,50
38346,127850,Amastridae,Amastra sprizona,Amastra spirizona,1934-04-15,Oahu,Waianae Mountains; Nanakuli; Loc. 4 = W5-2a,21.397363,-158.107139,1983
43216,132632,Amastridae,Amastra,Amastra spirizona,1934-10-28,Oahu,Anahulu>Kawailoa,21.572078,-158.010098,10417
43090,132506,Amastridae,Amastra,Amastra spirizona,1935-07-04,Oahu,Poamoho>Helemano; Loc. 4,21.52916,-157.969375,5152
73481,211664,Amastridae,Amastra spirizon,Amastra spirizona,1941-09-16,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #4,21.44541666,-158.0930333,
63980,190893,Amastridae,Amastra,Amastra spirizona,1946-05-12,Oahu,Waianae Mountains; North Huliwai>Kaluaa (Ridge to Kanehoa); Loc. 5. SEE MAP,21.454956,-158.095203,100
74554,216108,Amastridae,Amastra,Amastra spirizona,1960-10-10,Oahu,Waianae,21.491559,-158.052353,15902
1290091,141403,Amastridae,Amastra spirizona spirizona,Amastra spirizona,1864-01-01,Oahu,[no specific locality],21.4333,-157.9667,36518
15461,102761,Amastridae,Amastra spirizona chlorotica,Amastra spirizona,1891-08-09,Oahu,Helemano,21.538737,-158.018814,10427
51875,169436,Amastridae,Amastra spirizona chlorotica,Amastra spirizona,1892-01-01,Oahu,Wahiawa,21.50105,-158.020923,3541
41796,131258,Amastridae,Amastra spirizona,Amastra spirizona,1908-12-01,Oahu,Waianae Mountains; Makaha,21.490329,-158.185875,4482
41936,131398,Amastridae,Amastra spirizona,Amastra spirizona,1910-04-01,Oahu,Waianae Mountains; Pukaloa,21.484783,-158.123417,911
139688,22875,Amastridae,Amastra spirizona,Amastra spirizona,1911-08-24,Oahu,Waianae; Waianae Valley; Honua; small valley E & back of House,21.470802,-158.152421,
139731,22918,Amastridae,Amastra spirizona,Amastra spirizona,1911-08-25,Oahu,Waianae; Waianae Valley; Kumaipo; sub. valley; SW of ridge with trail to Makaha,21.469983,-158.153064,
139776,22963,Amastridae,Amastra spirizona,Amastra spirizona,1911-08-26,Oahu,Waianae; Waianae Valley; Kololua; large valley W of house near ridge,21.476344,-158.164072,
1293435,108163,Amastridae,Paramastra spirizona,Amastra spirizona,1913-01-01,Oahu,"Third small ridge east Popouwela, Oahu",21.465868,-158.094936,1000
146963,33820,Amastridae,Amastra spirizona,Amastra spirizona,1913-03-16,Oahu,Waianae Mts.; Popouwela; W ridge; 33737-33809,21.465655,-158.113947,
147609,35448,Amastridae,Amastra spirizona,Amastra spirizona,1913-11-23,Oahu,Waianae Mts.; Popouwela,21.46666666,-158.1,
33786,123402,Amastridae,Amastra spirizona,Amastra spirizona,1913-12-27,Oahu,"Waianae Mountains; Above Kaikukai Gulch; Loc. W460A-6 = ""Mauka of Palehua""",21.409349,-158.098924,75
33635,123250,Amastridae,Amastra spirizona,Amastra spirizona,1915-01-17,Oahu,"Waianae Mountains; Popouwela>Huliwai; Loc. = W400-4a; ""Spur on makai side""",21.456016,-158.089613,73
33707,123323,Amastridae,Amastra spirizona,Amastra spirizona,1915-04-07,Oahu,Waianae Mountains; East Kahanui Gulch; Valley IIF; Loc. W410-6,21.440727,-158.097137,100
33732,123348,Amastridae,Amastra spirizona,Amastra spirizona,1915-04-07,Oahu,Waianae Mountains; East Kahanui Gulch; Valley II>III; Loc. W410-5 = Loc. 9 = W410D-5a,21.441326,-158.096665,192
31655,121316,Amastridae,Amastra spirizona,Amastra spirizona,1916-04-16,Oahu,"Pearl City (Waimano Valley I, Waiau Valley II, Waiau; Loc. 202 B",21.424863,-157.916538,50
33586,123201,Amastridae,Amastra spirizona,Amastra spirizona,1919-01-19,Oahu,Waianae Mountains; Pukaloa; Loc. W340-(3a-6a),21.483809,-158.125493,365
33661,123276,Amastridae,Amastra spirizona,Amastra spirizona,1921-04-24,Oahu,"Waianae Mountains; Huliwai Gulch; Valley IIA; Loc. 400-7 = W400A-3a; ""Loc. #1""",21.452404,-158.092568,76
15490,102790,Amastridae,Amastra spirizona,Amastra spirizona,1921-04-30,Oahu,Waianae Mts.; Popouwela,21.46666666,-158.1,
33678,123294,Amastridae,Amastra spirizona,Amastra spirizona,1921-05-15,Oahu,"Waianae Mountains; East Kahanui; Valley V; Loc. W410-3 = ""Loc. #6 =W410A-3a""",21.446961,-158.095145,75
41697,131159,Amastridae,Amastra spirizona,Amastra spirizona,1922-04-01,Oahu,Waipahu; Back of Waipahu,21.386667,-158.009167,2696
158440,59457,Amastridae,Amastra spirizona,Amastra spirizona,1922-08-23,Oahu,"Waianae Mountains; Ewa District; Kupehau (=S. Palawai), 2nd small val. E. of Green Pk., small pocket near bottom, under shallow talus",21.41013333,-158.0893333,
158441,59458,Amastridae,Amastra spirizona,Amastra spirizona,1922-08-23,Oahu,"Waianae Mountains; Ewa District; Kupehau (=S. Palawai), 2nd small val. E. of Green Pk., small pocket near bottom, under shallow talus",21.41013333,-158.0893333,
155813,53897,Amastridae,Amastra spirizona,Amastra spirizona,1923-04-16,Oahu,"Waianae Mts.; Nanakuli; head, about halfway up",21.4051806,-158.1125556,
155827,53911,Amastridae,Amastra spirizona,Amastra spirizona,1923-04-16,Oahu,"Waianae Mts.; Nanakuli; head, about halfway up",21.4051806,-158.1125556,
155833,53917,Amastridae,Amastra spirizona,Amastra spirizona,1923-04-16,Oahu,"Waianae Mts.; Nanakuli; head, about halfway up",21.4051806,-158.1125556,
155979,54063,Amastridae,Amastra spirizona,Amastra spirizona,1923-05-06,Oahu,"Waianae Mts.; Nanakuli; NW of center, about 2nd valley E of Green Peak",21.3963944,-158.1284306,
155980,54064,Amastridae,Amastra spirizona,Amastra spirizona,1923-05-06,Oahu,"Waianae Mts.; Nanakuli; NW of center, about 2nd valley E of Green Peak",21.3963944,-158.1284306,
156095,54179,Amastridae,Amastra spirizona,Amastra spirizona,1923-05-08,Oahu,Waianae Mts.; Kaala; E ridge,21.50713334,-158.1390333,
1306364,380131,Amastridae,Paramastra spirizona,Amastra spirizona,1923-05-08,Oahu,"Low down, Kaala, Waianae Mountains, Oahu",21.52,-158.15,
1306365,380132,Amastridae,Paramastra spirizona,Amastra spirizona,1923-05-08,Oahu,"Kaala, Waianae Mountains, Oahu",21.52,-158.15,
1306366,380133,Amastridae,Paramastra spirizona,Amastra spirizona,1923-05-08,Oahu,"Near top, Kaala, Waianae Mountains, Oahu",21.52,-158.15,
6060,88862,Amastridae,Amastra spirizona,Amastra spirizona,1924-01-01,Oahu,"Waianae Mts.; Puu Hapu, SE of Kolekole Pass",21.467986,-158.103926,794
1280326,137239,Amastridae,Amastra spirizona spirizona,Amastra spirizona,1925-01-01,Oahu,Haleauau,21.510293,-158.093123,1807
15487,102787,Amastridae,Amastra spirizona,Amastra spirizona,1925-04-30,Oahu,Waianae Mountains; Kalena,21.48904,-158.13241,2
33508,123123,Amastridae,Amastra spirizona,Amastra spirizona,1926-12-31,Oahu,"Waianae Mountains; Haleauau; Loc. W320C-2 - ""South slope, on fire break trail""",21.498234,-158.13341,50
9909,93431,Amastridae,Amastra spirizona,Amastra spirizona,1926-12-31,Oahu,Waianae Mountains; Haleauau,21.517722,-158.112878,3242
9844,93366,Amastridae,Amastra spirizona,Amastra spirizona,1927-01-23,Oahu,Haleauau,21.50945,-158.138969,394
33561,123176,Amastridae,Amastra spirizona,Amastra spirizona,1927-01-23,Oahu,"Waianae Mountains; Haleauau = ""Left of main branch""",21.517722,-158.112878,3242
33483,123098,Amastridae,Amastra spirizona,Amastra spirizona,1927-01-28,Oahu,"Waianae Mountains; Haleauau; Loc. W320C-2 - ""South fork, Haleauaua Valley""",21.49758,-158.134065,180
33488,123103,Amastridae,Amastra spirizona,Amastra spirizona,1927-01-28,Oahu,"Waianae Mountains; Haleauau; Loc. W320C-2 - ""South fork, Haleauaua Valley""",21.49758,-158.134065,180
7096,90506,Amastridae,Amastra spirizona,Amastra spirizona,1928-04-21,Oahu,Waianae Mts.; Haleauau,21.517722,-158.112878,3242
7102,90512,Amastridae,Amastra spirizona,Amastra spirizona,1928-04-21,Oahu,Waianae Mts.; Haleauau,21.517722,-158.112878,3242
1303628,377391,Amastridae,Paramastra spirizona,Amastra spirizona,1928-04-21,Oahu,"Glen at head of Fire Trail about 150 feet from trail, Leilehua, near Kaala (Haleauau), Oahu",21.52,-158.08,
1304358,378071,Amastridae,Paramastra spirizona,Amastra spirizona,1928-04-21,Oahu,"Glen at head of Fire Trail about 150 feet from trail, Leilehua, near Kaala (Haleauau), Oahu",21.52,-158.08,
1304359,378072,Amastridae,Paramastra spirizona,Amastra spirizona,1928-04-21,Oahu,"Glen at head of Fire Trail about 150 feet from trail, Leilehua, near Kaala (Haleauau), Oahu",21.52,-158.08,
1304360,378073,Amastridae,Paramastra spirizona,Amastra spirizona,1928-04-21,Oahu,"Glen at head of Fire Trail about 200 yards from trail in bottom of ravine, Leilehua, near Kaala (Haleauau), Oahu",21.52,-158.08,
6641,89445,Amastridae,Amastra spirizona,Amastra spirizona,1928-05-27,Oahu,Haleauau; East branch; along old fire break trail,21.520406,-158.085034,681
1307695,381453,Amastridae,Paramastra spirizona,Amastra spirizona,1928-05-27,Oahu,"Right ridge, 2 miles beyond end of railroad branch, Helemano, Oahu",21.544534,-158.007658,9185
1311374,385763,Amastridae,Paramastra spirizona,Amastra spirizona,1928-05-27,Oahu,"Right ridge, 2 miles beyond end of railroad branch 1/2 mile inland of ravine at head of fields, Helemano, Oahu",21.544534,-158.007658,9185
1311898,386416,Amastridae,Paramastra spirizona,Amastra spirizona,1928-05-27,Oahu,"Right ridge, 2 miles beyond end of railroad branch 1/2 mile inland of ravine at head of fields, Helemano, Oahu",21.544534,-158.007658,9185
8317,91682,Amastridae,Amastra spirizona,Amastra spirizona,1928-10-04,Oahu,Waianae Mts.; Waianae,21.46272,-158.170452,3066
8332,91697,Amastridae,Amastra spirizona,Amastra spirizona,1928-10-04,Oahu,Waianae Mts.; Waianae,21.46272,-158.170452,3066
1303629,377392,Amastridae,Paramastra spirizona,Amastra spirizona,1928-10-04,Oahu,"To head of valley, at right of pipeline 3/4 up glen, Waianae, Oahu",21.47,-158.17,
1304861,378572,Amastridae,Paramastra spirizona,Amastra spirizona,1929-06-06,Oahu,"Head of Forest Trail 1/3 up spur, Waianae, Oahu",21.47,-158.17,
1311375,385764,Amastridae,Paramastra spirizona,Amastra spirizona,1929-06-06,Oahu,"Head of Forest Trail, Waianae, Oahu",21.47,-158.17,
11021,96516,Amastridae,Amastra spirizona,Amastra spirizona,1929-06-06,Oahu,"Waianae Mountains; 1/2 way up spur, where ending at base of high cliffs",21.48698,-158.147594,16279
11001,96496,Amastridae,Amastra spirizona,Amastra spirizona,1929-06-06,Oahu,Waianae Mountains; 1/3 up spur above location of 96469-92,21.49038,-158.14785,2037
1303631,377394,Amastridae,Paramastra spirizona,Amastra spirizona,1929-06-08,Oahu,"Extreme north; trail leading northerly from 200 yards north of last kuliana, in high glen, at base of high cliffs, Waianae, Oahu",21.47,-158.17,
9754,93276,Amastridae,Amastra spirizona,Amastra spirizona,1929-07-04,Oahu,Opaeula; South Opaeula; On south slope of Opaeula gulch 100' [plus or minus]; above stream bed opposite a point at mauka end of large trig. stream; Loc. #1,21.569125,-158.050861,5340
9755,93277,Amastridae,Amastra spirizona,Amastra spirizona,1929-07-04,Oahu,Opaeula; South Opaeula; On south slope of Opaeula gulch 100' [plus or minus]; above stream bed opposite a point at mauka end of large trig. stream; Loc. #1,21.569125,-158.050861,5340
9756,93278,Amastridae,Amastra spirizona,Amastra spirizona,1929-07-04,Oahu,Opaeula; South Opaeula; On south slope of Opaeula gulch 100' [plus or minus]; above stream bed opposite a point at mauka end of large trig. stream; Loc. #1,21.569125,-158.050861,5340
1311376,385765,Amastridae,Paramastra spirizona,Amastra spirizona,1930-04-13,Oahu,"Right, up to last long spur near head of valley, Makaha, Oahu",21.507712,-158.15361,1432
